tile,ngrdi_mean,ngrdi_std,ngrdi_max,vari_mean,vari_std,gli_mean,exg_mean,green_mean,red_mean,blue_mean,brightness
tile_34.png,0.2858720874310951,0.16053020555749736,0.9999998333333611,23880.77963549942,240915.5584665094,0.06904219964619851,21.949697494412096,72.36536408749322,45.3692564180395,77.41177426253483,65.04879825602252
tile_35.png,0.19890529074642144,0.1800373286171518,0.9999998305085033,22575.281052332342,223201.63319728093,0.04301961632492948,13.959428953153601,113.64853300311819,96.87977409236827,116.45786296071452,108.99539001873366
tile_36.png,0.22495637415116748,0.18148973700510848,0.9999998214286032,18514.82628890766,210933.9787539088,0.07083843813698962,17.94108005187781,115.31689340213582,95.23644864648583,117.456258105908,109.33653338484322
tile_37.png,0.2994995164890369,0.1666594345817597,0.9999998412698664,23654.94388369695,247625.0286573491,0.06023007921495286,19.368334759053322,74.58607761435654,45.940485273692246,83.86333519596751,68.12996602800543
tile_38.png,0.2983648933968612,0.16871626151336536,0.9999998360656006,25391.794513089357,252728.4598495993,0.04372754324628674,15.541178702502828,71.46607982192297,44.11380499369924,83.27717594764388,66.2856869210887
tile_39.png,0.3061331660929396,0.16101057012613731,0.9999998305085033,31272.20200536577,280850.7861177337,0.033457985339017504,13.151943578281225,68.87789800583165,41.187261536834164,83.41659089654792,64.49391681307125
tile_4.png,0.23297042920587455,0.1642170840084498,0.9999997674419144,10597.10492443404,133677.32389245625,0.07678092761787302,19.590858375415067,66.40556697664579,47.22600122335973,65.99427435451678,59.87528085150743
tile_40.png,0.27287003710501173,0.17029267637065776,0.9999998648648831,15218.34292032455,205711.54248458816,0.07549042459919045,24.49379558854641,79.32676881260521,50.41355020373999,83.74619183292401,71.16217028308974
tile_41.png,0.28576885035486754,0.1731939090722221,0.9999998507462909,13207.034097351418,198881.9147073808,0.10556913449279937,34.58731695594985,91.01007121701298,57.38027263445459,90.05255284362151,79.48096556502969
tile_42.png,0.32226885569441394,0.18630010113700954,0.9999998461538697,21079.49388305577,240146.3779523149,0.08108849114656777,28.69821106634657,81.52599260005334,48.79774793730511,85.55602619645502,71.9599222446045
tile_43.png,0.3317987828646975,0.190133047507076,0.9999998684210699,26082.964660793066,267567.64258196135,0.06405501392145078,22.858764613629884,75.67321221612076,44.9563354857106,83.53132433290102,68.05362401157745
tile_44.png,0.35855250426241003,0.17289530984357862,0.9999998529411981,23188.8776658963,275895.14342987176,0.09871383921917516,32.97947722067386,84.44434644535814,45.67534746175851,90.2338682082839,73.45118737180017
tile_45.png,0.24665545862685154,0.1665770683942306,0.9999998437500244,12829.329735656936,181353.17791222324,0.06629837827036507,26.0024729343157,91.8393323951176,62.62058521206435,95.05560664385514,83.17184141701236
tile_46.png,0.28019644533796517,0.18024535451793175,0.9999998550724847,19495.052377713702,216753.49091860742,0.04086812475737444,18.711008972837735,77.32306458511549,50.2039966150648,85.73112358232844,71.08606159416958
tile_47.png,0.2901016106045129,0.1707162947899999,0.9999998412698664,18745.61096354346,218978.799782105,0.05911290715612243,25.07699980223884,83.65395867251672,52.568328895204985,89.66258864758962,75.2949587384371
tile_48.png,0.28215276935008643,0.16697600693096412,0.9999998461538697,18951.17712405166,229654.7171892195,0.05819124333653157,23.32021429491248,86.35067192803334,54.8248515641528,94.55627799700139,78.5772671630625
tile_49.png,0.22260647989738358,0.1357990029471815,0.9999997872340878,9561.018228902176,125722.38885961524,0.06808949377824502,19.469494766227914,70.56779126079638,49.270243039267086,72.39584471609776,64.07795967205374
tile_5.png,0.2587237192155016,0.1767545456355901,0.9999997872340878,20367.085847167,179279.44204137544,0.056167900690434765,13.679659804814335,56.315350865090096,39.01855321614835,59.93248870921751,51.755464263485315
tile_50.png,0.21142003324095435,0.1154692002567536,0.99999979166671,9189.278964928477,123101.91879468133,0.06570195924160667,20.384909098852987,76.12419331843226,53.48057686470377,78.38290067330776,69.3292236188146
tile_51.png,0.20105598914655587,0.11049594698428103,0.9999997500000625,6231.3012920141355,97274.59640909433,0.07139318997643128,21.1346890320741,73.70518766614236,52.09888230451539,74.17680399569525,66.66029132211767
tile_52.png,0.1958665043262987,0.10286697524516325,0.9999997826087429,3893.6688769790235,82882.84765155724,0.07817289891507745,24.254858255838553,83.82441706448853,59.56438390500106,83.82959196813746,75.73946431254235
tile_53.png,0.2671566360327674,0.16143855440911797,0.9999998550724847,8539.160620978091,134068.02370980656,0.11868778842857909,33.40005024513186,80.05112792847484,52.07084770551064,74.6313579063072,68.91777784676422
tile_54.png,0.2565510688087709,0.1440263577817618,0.9999998214286032,14157.048399522657,167192.5431645876,0.07940940463855237,23.350715964384595,74.03718496187349,48.6507833411518,76.07287061821059,66.25361297374529
tile_55.png,0.22701903302381388,0.1290526422672469,0.9999998275862366,8513.116929437489,129440.6124651345,0.08219351841300974,24.98469949501918,78.94959608432904,53.782818349476166,79.13167432416273,70.62136291932265
tile_56.png,0.1717044193636449,0.24824771746305466,0.9999998333333611,14705.950307065861,169894.80428471143,0.05468996257876765,16.154773747436003,59.8729281069198,46.9374868925743,56.6535955738293,54.48800352444113
tile_57.png,0.15418529365880132,0.239819082409609,0.9999998113207903,15033.655201563532,171422.62125498976,0.03097193996158283,12.477535941941003,64.42292534746176,52.980092464839906,63.38822228814261,60.26374670014809
tile_58.png,0.11938714712675257,0.20137617030453253,0.9999998275862366,6770.092292387104,120064.67650355067,0.05843456766571514,19.124821785001426,76.47729414443003,63.23276637968303,70.59700012417561,70.10235354942957
tile_59.png,-0.09122036608650334,0.08425796516902385,0.5999988000024,-0.1316956698876052,0.10820613328624652,0.023786272310017176,4.982974833742653,46.89484234296384,55.39992572458769,33.40678412759734,45.23385073171629
tile_6.png,0.22847068425841402,0.16808313243577994,0.9999997872340878,10432.391238056814,132731.15386077846,0.07921476307170401,19.907742464379997,67.01844927656208,48.51406714221327,65.6150889465309,60.382535121768754
tile_60.png,-0.10121352870836434,0.0774424410353507,0.1874999414062683,-0.9214291122202414,976.3001516455389,0.007172415664858313,2.115603470478398,49.605401294185825,60.05187413192049,37.04332498597275,48.90020013735969
tile_61.png,0.030460240583270796,0.17224331092831568,0.9999995652175804,1246.507542486372,29599.800483312607,0.05643377726162252,9.708537648205892,53.272003343543325,54.5238424073512,42.31162663152957,50.0358241274747
tile_62.png,0.024307193778422033,0.18653127941463624,0.9999996428572704,1100.217648262705,27697.768182016946,0.05626593177431277,10.427138924915146,49.11159972681365,49.100527171463526,38.695533357248635,45.63588675184194
tile_63.png,0.004672590995253265,0.15661991821989688,0.99999960000016,937.7701656602219,25150.67554920801,0.0449505592462797,7.642742970280637,54.94896439839216,58.30756332956207,43.9476224969416,52.401383408298614
tile_64.png,0.13221702567436747,0.16607406317079304,0.9999996428572704,1793.7850992555375,35585.57426543719,0.10769045915947852,20.918310958727705,63.461252265055144,55.39921447427725,50.60497909710533,56.48848194547924
tile_65.png,0.17977510697872037,0.18180172166804384,0.9999997222222993,2401.392283495002,42365.54586996553,0.12195821284359143,18.657258064516128,51.567469209047346,41.97229803066678,42.50538232291178,45.34838318754197
tile_66.png,0.1432269291927545,0.16056103297802526,0.9999997560976204,1258.594920074032,28859.83105579434,0.12169796632257993,25.367234195204063,63.94538676104013,53.374285760276685,49.14925356659952,55.48964202930544
tile_67.png,0.13050619738674027,0.16418794441177112,0.9999996969697887,618.8609111466782,25638.61219051919,0.1320974608221488,34.73142873239696,85.0893848248204,72.57239783106598,62.87494308617787,73.51224191402142
tile_68.png,0.23808331884151424,0.18427573508509795,0.9999998076923446,3371.8539120433265,63509.92747831104,0.16537149983777027,33.88844959849885,65.5195452413146,47.00170304552186,50.1489378386085,54.22339537514832
tile_7.png,0.20380227978467955,0.15338011162334148,0.9999997777778271,6366.8524271703645,100865.83551936236,0.08111873322128618,19.352736347581335,65.57740567252591,48.00331019987674,63.798764797593755,59.12649355666547
tile_8.png,0.25324655761289616,0.1804013163480901,0.9999997727273243,12020.886053552023,141526.23536603228,0.09320121766665458,23.13692534286266,66.53462131037465,48.19808482114113,61.734232456745495,58.822312862753755
tile_9.png,0.296449594449448,0.18294797606301902,0.999999803921607,16616.61957098061,174159.0563344507,0.08133550976968372,20.604425940745237,61.66135654957366,39.30710089038513,63.41118626801696,54.79321456932525
